item_id,order_id,product_id,quantity,unit_price,discount_percent
I14553,O05719,P420,4,23882,35
I14554,O01180,P487,1,3528,41
I14555,O06088,P361,3,10449,11
I14556,O04835,P038,1,34984,12
I14557,O04716,P205,3,29436,11
I14558,O07304,P008,1,37100,36
I14559,O03021,P073,1,48697,13
I14560,O05861,P239,5,30213,9
I14561,O05265,P171,3,11504,4
I14562,O05383,P205,3,2888,0
I14563,O02980,P073,2,41912,13
I14564,O07882,P028,2,27346,41
I14565,O07025,P202,3,17594,38
I14566,O07101,P072,1,24434,48
I14567,O05913,P463,5,28933,25
I14568,O04590,P321,1,31722,31
I14569,O06042,P446,4,21524,15
I14570,O00253,P263,1,1993,42
I14571,O04650,P046,1,16660,25
I14572,O09431,P449,5,1155,31
I14573,O09420,P438,3,17547,17
I14574,O02610,P478,1,15560,50
I14575,O04063,P477,5,12718,17
I14576,O05215,P189,4,32999,46
I14577,O06603,P346,4,45267,8
I14578,O09084,P243,5,20725,20
I14579,O07406,P193,4,28980,24
I14580,O09023,P306,2,27541,25
I14581,O01352,P060,3,43228,24
I14582,O07595,P166,1,45668,42
I14583,O09627,P489,3,27828,36
I14584,O04077,P453,5,21614,32
I14585,O07961,P453,2,17089,33
I14586,O02819,P458,4,2239,15
I14587,O07225,P193,4,1107,49
I14588,O01866,P362,1,20788,17
I14589,O09799,P118,1,38891,22
I14590,O01812,P216,1,37139,30
I14591,O04441,P201,3,37379,24
I14592,O06449,P121,5,42351,24
I14593,O01075,P244,4,11129,28
I14594,O01792,P003,2,35912,20
I14595,O07532,P055,5,8269,36
I14596,O09021,P382,2,16458,19
I14597,O02687,P309,1,9481,35
I14598,O01332,P284,3,8019,29
I14599,O03389,P186,2,17040,13
I14600,O09661,P201,1,31135,12
I14601,O08137,P055,3,45992,20
I14602,O07323,P160,1,39876,28
I14603,O01395,P120,4,25169,4
I14604,O05136,P394,4,17262,28
I14605,O07033,P133,4,44895,46
I14606,O05526,P145,3,16913,13
I14607,O00841,P448,3,36670,8
I14608,O09942,P009,5,41637,39
I14609,O00799,P120,5,30787,48
I14610,O08283,P237,1,29917,30
I14611,O02798,P339,1,15638,48
I14612,O07341,P236,2,26509,35
I14613,O09575,P237,1,41717,47
I14614,O09333,P123,1,42225,34
I14615,O00592,P433,5,5884,22
I14616,O03655,P049,5,31537,16
I14617,O01643,P081,4,12267,10
I14618,O05898,P196,1,45849,42
I14619,O02182,P246,3,27568,49
I14620,O05075,P068,1,38066,42
I14621,O06998,P476,5,8798,44
I14622,O09140,P468,2,18477,26
I14623,O09933,P400,4,27214,0
I14624,O02995,P207,5,7053,34
I14625,O03768,P278,3,25150,3
I14626,O02019,P374,3,8273,49
I14627,O04855,P308,2,19832,48
I14628,O03928,P168,4,4668,0
I14629,O08107,P166,3,1934,38
I14630,O09211,P447,4,42698,25
I14631,O06922,P194,4,41399,30
I14632,O09123,P043,1,25057,25
I14633,O03048,P148,1,30905,31
I14634,O05867,P225,4,17841,10
I14635,O01209,P385,4,47127,3
I14636,O09028,P280,3,15392,31
I14637,O05643,P370,3,20432,29
I14638,O05761,P467,2,19905,17
I14639,O06170,P070,3,15339,37
I14640,O00976,P395,4,23167,38
I14641,O00398,P479,1,41610,24
I14642,O06104,P381,3,40571,37
I14643,O04941,P391,5,28672,5
I14644,O09717,P315,3,19408,3
I14645,O00083,P067,1,12714,11
I14646,O08089,P220,3,21009,48
I14647,O08268,P380,1,47922,36
I14648,O09767,P312,4,10682,4
I14649,O05625,P439,2,28393,23
I14650,O05482,P409,4,20265,24
I14651,O08664,P205,5,34628,15
I14652,O00743,P492,4,33707,18
I14653,O03657,P192,3,20917,0
I14654,O08659,P076,4,48744,35
I14655,O01872,P267,1,7037,32
I14656,O06673,P221,3,49076,19
I14657,O02025,P258,2,41177,30
I14658,O06762,P240,2,37852,26
I14659,O07090,P152,5,16799,9
I14660,O05149,P232,1,3536,37
I14661,O04666,P488,3,5041,27
I14662,O03160,P065,1,13497,8
I14663,O02782,P451,1,37880,40
I14664,O04753,P222,1,17394,25
I14665,O04589,P076,4,228,11
I14666,O00569,P405,4,6617,46
I14667,O01893,P281,2,31458,13
I14668,O07896,P160,2,16445,19
I14669,O01285,P399,2,7960,17
I14670,O04539,P030,5,36028,44
I14671,O08148,P148,2,29986,45
I14672,O05151,P421,5,16373,7
I14673,O08836,P010,3,36023,21
I14674,O00121,P007,2,46949,7
I14675,O04851,P383,3,39957,12
I14676,O03114,P314,5,24892,0
I14677,O04937,P462,4,3469,1
I14678,O06281,P447,4,46381,23
I14679,O08560,P424,4,44397,19
I14680,O02604,P180,1,3408,2
I14681,O06841,P221,4,8112,44
I14682,O05645,P369,4,32877,24
I14683,O01465,P115,1,32768,48
I14684,O06655,P433,1,19053,18
I14685,O09447,P379,2,9951,50
I14686,O01991,P094,4,32823,43
I14687,O06763,P439,3,30912,46
I14688,O09856,P078,3,7056,3
I14689,O00887,P292,4,25618,44
I14690,O05958,P011,2,6383,30
I14691,O02385,P368,1,4973,23
I14692,O04132,P038,3,24844,48
I14693,O06334,P497,5,20669,39
I14694,O01710,P293,1,1213,41
I14695,O08473,P390,4,18031,18
I14696,O09035,P264,5,43410,43
I14697,O02176,P210,1,31971,10
I14698,O09688,P493,1,29459,21
I14699,O07582,P259,3,3125,22
I14700,O04652,P177,3,44365,15
I14701,O09812,P150,4,42680,43
I14702,O05374,P495,5,46562,29
I14703,O08463,P151,2,44752,42
I14704,O00749,P457,3,33696,20
I14705,O08878,P169,1,31767,41
I14706,O01535,P447,2,15702,10
I14707,O02014,P006,5,23808,29
I14708,O03038,P381,2,9327,41
I14709,O05369,P321,4,11003,45
I14710,O06227,P487,1,26665,49
I14711,O08739,P465,5,21444,37
I14712,O05883,P175,5,21529,6
I14713,O01392,P118,2,4680,32
I14714,O04138,P403,4,718,0
I14715,O09054,P012,1,5286,39
I14716,O07505,P005,4,21634,26
I14717,O07699,P183,2,2122,22
I14718,O05730,P364,4,29454,25
I14719,O02596,P486,1,9102,27
I14720,O03780,P194,1,6514,37
I14721,O00284,P381,4,26279,21
I14722,O05379,P048,3,32599,43
I14723,O06698,P158,4,41734,16
I14724,O07513,P362,1,5542,11
I14725,O02476,P393,2,16926,44
I14726,O01533,P147,2,12976,14
I14727,O09470,P129,2,41556,36
I14728,O03014,P045,2,45465,14
I14729,O00059,P444,1,40741,42
I14730,O09389,P350,2,8420,7
I14731,O00821,P235,5,17059,34
I14732,O07720,P467,3,15096,36
I14733,O09214,P367,2,11866,40
I14734,O09345,P467,2,8656,46
I14735,O07341,P387,1,21680,2
I14736,O07285,P240,2,17829,32
I14737,O01297,P083,2,46723,48
I14738,O09162,P222,3,30825,13
I14739,O09939,P117,2,24365,41
I14740,O03793,P074,1,17341,10
I14741,O02298,P131,1,30148,18
I14742,O02633,P400,5,21217,8
I14743,O08312,P237,2,40051,14
I14744,O03579,P442,5,18120,43
I14745,O05035,P193,1,43446,30
I14746,O09836,P235,1,13130,26
I14747,O02094,P432,3,18023,40
I14748,O05187,P133,4,5202,26
I14749,O02386,P229,2,17321,3
I14750,O02799,P442,1,8536,14
I14751,O07652,P475,3,2459,8
I14752,O03817,P304,5,19200,7
I14753,O07903,P314,2,16995,24
I14754,O07239,P459,3,13103,19
I14755,O05088,P366,5,41223,43
I14756,O09635,P336,1,24116,6
I14757,O08705,P444,4,29333,31
I14758,O09669,P128,1,41665,3
I14759,O07045,P056,1,11189,40
I14760,O06867,P225,2,40055,29
I14761,O00688,P217,5,30291,16
I14762,O04695,P057,2,10749,4
I14763,O00522,P181,2,29891,38
I14764,O06090,P473,1,12969,22
I14765,O04011,P403,1,18755,37
I14766,O00626,P408,5,24918,13
I14767,O05794,P323,4,44131,17
I14768,O05839,P266,4,9785,10
I14769,O00030,P074,1,27514,48
I14770,O06243,P454,3,48944,0
I14771,O02418,P152,5,48512,32
I14772,O04856,P015,1,213,23
I14773,O08440,P033,5,3609,22
I14774,O06972,P381,3,24639,35
I14775,O09456,P073,5,32850,45
I14776,O01729,P055,4,41124,35
I14777,O07701,P103,2,26623,0
I14778,O09324,P328,5,19858,12
I14779,O03452,P236,3,20295,42
I14780,O01852,P234,2,2306,20
I14781,O02780,P139,5,44563,24
I14782,O05233,P301,2,12141,19
I14783,O01717,P249,5,2223,49
I14784,O03642,P404,2,3073,30
I14785,O02195,P290,3,24488,16
I14786,O00745,P127,2,47215,30
I14787,O09651,P409,4,4605,7
I14788,O07847,P458,2,34864,19
I14789,O03453,P121,1,26657,10
I14790,O07589,P455,4,41411,10
I14791,O09699,P233,1,8073,30
I14792,O02164,P413,5,17313,41
I14793,O08288,P087,3,29781,11
I14794,O02183,P161,4,17178,36
I14795,O02809,P158,4,2025,26
I14796,O05935,P351,4,18667,5
I14797,O02866,P478,5,4887,16
I14798,O01002,P128,5,31564,6
I14799,O09590,P277,2,40671,15
I14800,O02032,P226,1,6331,32
I14801,O01254,P054,2,30816,18
I14802,O02069,P033,4,42865,48
I14803,O00523,P335,5,18178,49
I14804,O09491,P197,1,23138,14
I14805,O03621,P196,1,40967,27
I14806,O04633,P247,2,28435,9
I14807,O02435,P061,4,38689,38
I14808,O04818,P091,2,10487,44
I14809,O07666,P250,5,45438,10
I14810,O02169,P425,2,33926,25
I14811,O07569,P133,4,44107,24
I14812,O03702,P050,3,33199,4
I14813,O04946,P497,2,35116,12
I14814,O04572,P334,3,44630,35
I14815,O09711,P082,2,29915,31
I14816,O09938,P462,4,41744,14
I14817,O08214,P100,4,7955,35
I14818,O05343,P451,3,27117,11
I14819,O04344,P134,4,23840,10
I14820,O08636,P007,2,3908,18
I14821,O09063,P369,3,32655,16
I14822,O04404,P059,2,46637,20
I14823,O06807,P134,2,13509,17
I14824,O00710,P007,5,43726,35
I14825,O07665,P067,3,2176,38
I14826,O01997,P138,5,35181,0
I14827,O00658,P103,1,40545,49
I14828,O00769,P259,3,31095,49
I14829,O01412,P485,3,7825,31
I14830,O05279,P003,5,47863,42
I14831,O02987,P299,2,20529,5
I14832,O08827,P289,5,35537,2
I14833,O05019,P264,4,44676,19
I14834,O07561,P274,4,28120,14
I14835,O06816,P378,1,742,6
I14836,O03397,P236,5,19861,8
I14837,O09670,P414,4,35282,31
I14838,O07799,P290,5,36139,32
I14839,O05698,P485,4,1052,23
I14840,O08336,P144,3,32910,24
I14841,O09123,P162,4,29756,27
I14842,O03309,P475,5,49235,42
I14843,O08793,P321,3,625,16
I14844,O03823,P328,5,29340,5
I14845,O07496,P169,1,46721,9
I14846,O02906,P365,5,46177,10
I14847,O03807,P124,5,13146,19
I14848,O06195,P479,2,23534,36
I14849,O05362,P384,2,15237,12
I14850,O05222,P354,3,30712,37
I14851,O00864,P108,5,27092,20
I14852,O00528,P248,3,8643,15
I14853,O01480,P450,5,13160,11
I14854,O03943,P283,1,19580,7
I14855,O03349,P369,2,11389,22
I14856,O05151,P367,1,12822,30
I14857,O00922,P174,1,22016,50
I14858,O02825,P198,5,10558,15
I14859,O06990,P294,5,36931,1
I14860,O03382,P365,5,10638,28
I14861,O01564,P246,5,31228,30
I14862,O06094,P320,3,18548,31
I14863,O01646,P120,4,2544,24
I14864,O04826,P447,2,36436,21
I14865,O09245,P138,5,25088,20
I14866,O06697,P071,4,40941,20
I14867,O02593,P003,5,11938,24
I14868,O01650,P161,4,9326,20
I14869,O06755,P091,4,26309,7
I14870,O01662,P440,1,12322,3
I14871,O07231,P346,5,5264,47
I14872,O08472,P487,5,32518,15
I14873,O09137,P243,3,39364,46
I14874,O06665,P298,2,26001,12
I14875,O00295,P471,4,26511,10
I14876,O02158,P318,5,10840,45
I14877,O02583,P420,5,23043,30
I14878,O06450,P181,2,31004,47
I14879,O00449,P491,4,28638,27
I14880,O05828,P313,4,28102,37
I14881,O03206,P041,2,8602,49
I14882,O03250,P058,4,28974,21
I14883,O00606,P088,5,18763,15
I14884,O07866,P002,4,1333,22
I14885,O04890,P393,5,20853,20
I14886,O02367,P171,4,1662,45
I14887,O02093,P294,1,43190,5
I14888,O04640,P339,3,46468,36
I14889,O08967,P004,5,12000,12
I14890,O00774,P385,2,15826,11
I14891,O02035,P235,5,38393,15
I14892,O08611,P437,4,24123,46
I14893,O05912,P206,1,21799,8
I14894,O05071,P251,4,2944,3
I14895,O02627,P147,1,43295,20
I14896,O04283,P160,3,6576,11
I14897,O00347,P283,3,26780,15
I14898,O01463,P450,3,49596,50
I14899,O06348,P110,2,10666,24
I14900,O05293,P083,5,9635,44
I14901,O02256,P206,3,10884,48
I14902,O07293,P230,5,16542,46
I14903,O00934,P180,5,14498,7
I14904,O08358,P154,2,728,16
I14905,O07818,P454,3,16202,16
I14906,O05367,P424,5,25555,13
I14907,O07187,P356,5,33596,31
I14908,O05455,P448,3,41415,50
I14909,O00190,P450,1,16313,17
I14910,O08763,P203,2,48916,18
I14911,O06397,P315,5,12924,28
I14912,O00679,P073,3,20090,8
I14913,O07837,P198,5,38299,50
I14914,O02767,P046,4,32518,17
I14915,O05244,P458,2,5164,24
I14916,O03042,P197,3,13707,37
I14917,O03618,P324,1,29194,1
I14918,O06770,P336,1,6623,17
I14919,O08434,P364,1,8074,33
I14920,O02628,P134,1,34848,2
I14921,O09971,P494,1,36505,15
I14922,O00394,P099,3,48509,12
I14923,O01913,P343,3,13896,14
I14924,O01334,P120,5,45552,9
I14925,O08683,P095,5,44107,44
I14926,O04049,P042,4,21221,23
I14927,O05843,P300,2,20941,30
I14928,O02871,P427,4,34450,3
I14929,O05721,P454,1,9380,39
I14930,O04688,P460,2,37112,39
I14931,O00838,P404,2,16691,7
I14932,O04582,P267,5,32665,50
I14933,O05155,P431,1,3728,16
I14934,O02885,P367,4,43708,2
I14935,O03323,P133,2,31957,49
I14936,O00237,P278,3,49806,22
I14937,O01312,P256,4,24333,24
I14938,O05077,P281,4,36893,4
I14939,O06205,P250,2,29153,49
I14940,O05565,P424,2,31713,33
I14941,O07813,P006,4,43480,15
I14942,O05971,P074,2,23113,12
I14943,O02248,P044,5,33956,29
I14944,O06534,P476,1,37714,41
I14945,O02650,P411,1,40288,38
I14946,O07622,P233,1,20201,6
I14947,O08458,P076,1,31461,27
I14948,O00598,P216,4,25806,36
I14949,O00944,P376,1,45405,5
I14950,O09949,P244,1,16923,1
I14951,O00012,P336,5,8253,24
I14952,O06331,P031,3,43736,40
I14953,O08465,P014,3,44199,20
I14954,O07055,P343,4,43836,5
I14955,O02375,P044,4,17580,47
I14956,O01357,P196,4,13476,46
I14957,O06563,P188,4,37357,7
I14958,O03456,P082,3,20258,47
I14959,O04948,P097,5,21286,6
I14960,O05812,P360,1,14799,20
I14961,O04993,P362,5,14767,29
I14962,O09227,P202,3,45833,16
I14963,O01535,P094,5,25785,29
I14964,O07230,P328,4,21295,13
I14965,O03995,P346,3,42207,24
I14966,O00722,P081,3,46683,47
I14967,O04335,P090,3,28895,45
I14968,O09846,P042,5,20613,13
I14969,O08545,P004,2,24771,42
I14970,O09147,P360,1,17218,26
I14971,O06426,P287,4,49075,21
I14972,O07227,P127,4,12732,23
I14973,O04961,P216,2,33181,5
I14974,O06743,P487,1,1053,12
I14975,O01694,P397,4,34772,16
I14976,O08734,P147,4,33643,20
I14977,O02586,P049,5,34852,37
I14978,O08219,P434,5,25606,38
I14979,O02368,P480,1,24875,18
I14980,O02142,P139,3,49437,45
I14981,O05577,P029,3,37635,48
I14982,O09138,P124,2,49777,38
I14983,O03663,P063,1,30290,47
I14984,O06368,P014,5,8958,2
I14985,O00556,P291,1,34869,34
I14986,O07466,P242,5,47571,6
I14987,O04713,P108,5,14303,13
I14988,O06034,P274,2,19881,49
I14989,O06737,P417,5,48883,20
I14990,O07956,P146,5,16760,14
I14991,O05594,P084,5,30513,0
I14992,O03737,P105,3,49878,11
I14993,O02846,P285,1,141,47
I14994,O06776,P335,1,8880,40
I14995,O03130,P466,4,43592,33
I14996,O08098,P304,1,4117,49
I14997,O04499,P459,3,32794,48
I14998,O00136,P312,5,29279,42
I14999,O02889,P144,5,13642,24
I15000,O09179,P194,1,46407,29
I15001,O05642,P071,3,39321,38
I15002,O08912,P205,4,20408,46
I15003,O00234,P407,2,32002,36
I15004,O07004,P356,3,31241,29
I15005,O05642,P416,5,3760,20
I15006,O04288,P072,1,459,6
I15007,O05685,P088,1,20891,5
I15008,O07725,P302,5,41010,3
I15009,O02935,P123,4,38359,41
I15010,O02385,P392,2,44407,50
I15011,O07585,P175,1,10391,44
I15012,O00257,P245,4,6769,28
I15013,O05444,P228,3,41136,24
I15014,O01677,P139,1,11693,39
I15015,O09932,P177,2,39278,36
I15016,O09130,P212,3,108,44
I15017,O07906,P001,2,47214,14
I15018,O01014,P465,3,18415,1
I15019,O00346,P236,3,9043,1
I15020,O00055,P495,5,24729,42
I15021,O01124,P231,4,27720,40
I15022,O03530,P499,2,44400,25
I15023,O00346,P412,4,31278,21
I15024,O02032,P192,1,40728,14
I15025,O00348,P451,3,16199,16
I15026,O03981,P349,3,13455,29
I15027,O05712,P254,5,17500,37
I15028,O05573,P278,5,2632,26
I15029,O02626,P273,2,12065,17
I15030,O09858,P141,2,23274,16
I15031,O01484,P432,2,35283,0
I15032,O07637,P390,3,13677,48
I15033,O03395,P163,5,9758,50
I15034,O09423,P070,2,39017,19
I15035,O00915,P226,5,11026,49
I15036,O01071,P198,4,38100,45
I15037,O03306,P376,1,17029,9
I15038,O01471,P346,1,16146,46
I15039,O01805,P019,4,39290,19
I15040,O02432,P027,1,10597,40
I15041,O05230,P491,2,35333,26
I15042,O01849,P389,1,1635,4
I15043,O09226,P251,4,42637,23
I15044,O01086,P456,3,13796,2
I15045,O02096,P152,1,30391,28
I15046,O03076,P088,2,44838,13
I15047,O02390,P194,2,17631,28
I15048,O07532,P424,3,1112,32
I15049,O02927,P021,3,29138,36
I15050,O06692,P417,3,12096,31
I15051,O05278,P008,3,46905,47
I15052,O02868,P319,1,28127,3
I15053,O04185,P100,3,29613,34
I15054,O01703,P044,5,34901,6
I15055,O08877,P259,2,40065,30
I15056,O06619,P045,3,41721,12
I15057,O00142,P041,1,15149,43
I15058,O09353,P139,1,39024,18
I15059,O07654,P274,1,39902,37
I15060,O06238,P132,2,41636,37
I15061,O09961,P097,3,15444,22
I15062,O03994,P051,4,18165,23
I15063,O03840,P104,4,25441,26
I15064,O07412,P289,3,44635,34
I15065,O07540,P407,5,39041,23
I15066,O00168,P008,1,14111,10
I15067,O07458,P110,3,30759,40
I15068,O02101,P193,2,9402,19
I15069,O01283,P423,2,13426,30
I15070,O06780,P069,1,8075,36
I15071,O07244,P256,1,48196,10
I15072,O03164,P135,4,49604,4
I15073,O00602,P033,3,40369,50
I15074,O06206,P084,1,7768,15
I15075,O09169,P144,4,17511,44
I15076,O00964,P476,3,17322,8
I15077,O08584,P117,2,32599,42
I15078,O08320,P152,3,10748,4
I15079,O06178,P069,3,41289,37
I15080,O02079,P469,4,27762,9
I15081,O03417,P460,4,5838,49
I15082,O04166,P171,1,4692,36
I15083,O03857,P133,1,28784,34
I15084,O09360,P425,2,353,16
I15085,O07973,P269,3,23316,50
I15086,O01277,P454,1,42847,36
I15087,O01955,P306,5,10584,44
I15088,O04335,P003,3,45669,33
I15089,O00524,P251,2,40890,8
I15090,O05975,P067,5,43658,7
I15091,O07976,P206,4,32149,24
I15092,O05389,P374,5,3989,19
I15093,O07668,P277,5,24625,10
I15094,O07732,P430,5,48421,48
I15095,O03659,P315,1,40879,4
I15096,O03572,P284,4,25447,9
I15097,O08523,P329,4,48479,16
I15098,O06503,P447,3,17992,10
I15099,O04118,P432,2,36455,20
I15100,O08123,P030,5,19337,36
I15101,O07975,P158,2,46617,28
I15102,O05770,P293,2,10745,17
I15103,O05328,P211,4,7655,37
I15104,O04420,P048,2,19886,40
I15105,O04620,P286,2,40066,8
I15106,O02976,P237,5,34522,33
I15107,O02232,P354,1,41540,37
I15108,O06272,P348,1,16984,47
I15109,O05661,P102,2,7475,48
I15110,O00387,P048,5,1181,21
I15111,O04504,P154,2,1987,2
I15112,O08014,P284,5,12384,29
I15113,O05083,P445,4,34048,16
I15114,O00881,P332,2,2243,10
I15115,O01940,P209,4,48329,45
I15116,O09751,P129,3,3044,3
I15117,O05431,P027,3,24683,40
I15118,O05660,P234,3,26779,2
I15119,O01290,P188,2,26595,5
I15120,O01486,P182,5,9230,46
I15121,O07002,P187,3,2904,26
I15122,O05666,P189,3,48453,20
I15123,O00316,P231,1,23630,41
I15124,O02117,P203,5,44165,45
I15125,O09080,P081,3,40394,39
I15126,O01532,P072,2,5022,10
I15127,O02832,P113,5,20390,41
I15128,O03372,P005,3,3101,48
I15129,O06927,P234,5,38423,41
I15130,O01194,P483,3,4850,13
I15131,O01893,P099,1,31574,11
I15132,O08009,P178,5,16545,13
I15133,O09483,P406,2,34757,16
I15134,O02462,P259,4,11011,18
I15135,O05662,P074,4,34303,45
I15136,O07783,P366,5,13172,12
I15137,O04565,P353,2,46112,20
I15138,O06771,P103,3,31216,21
I15139,O04281,P278,4,3896,8
I15140,O03014,P398,5,47521,30
I15141,O01142,P146,4,25317,5
I15142,O06491,P350,3,44876,13
I15143,O00787,P337,5,9470,28
I15144,O06566,P075,3,15792,31
I15145,O09580,P067,3,178,41
I15146,O01206,P322,4,9007,44
I15147,O09491,P219,3,27633,14
I15148,O03266,P394,1,10252,35
I15149,O09194,P361,5,30907,38
I15150,O04614,P264,1,21308,15
I15151,O01568,P068,2,47524,14
I15152,O01445,P166,3,46316,13
I15153,O08799,P496,1,5471,33
I15154,O05458,P400,3,46984,12
I15155,O09719,P171,5,32940,1
I15156,O01793,P167,2,46138,18
I15157,O02853,P194,1,35077,33
I15158,O06007,P318,2,31540,16
I15159,O04808,P206,2,33457,16
I15160,O07474,P018,3,39658,13
I15161,O03389,P385,5,10374,11
I15162,O07705,P126,4,33664,0
I15163,O01461,P082,1,3583,6
I15164,O07959,P150,3,21227,41
I15165,O06750,P451,2,16474,7
I15166,O01681,P305,3,20433,23
I15167,O05207,P476,2,25308,28
I15168,O09398,P044,2,27093,34
I15169,O04691,P117,3,37284,15
I15170,O05325,P340,5,31953,32
I15171,O04803,P203,3,15134,25
I15172,O01983,P112,2,853,45
I15173,O02887,P157,3,35928,20
I15174,O02003,P223,2,28291,10
I15175,O03916,P336,2,301,25
I15176,O03904,P407,5,9676,5
I15177,O08397,P020,1,47678,40
I15178,O08658,P401,5,41201,22
I15179,O08895,P337,1,44709,48
I15180,O04850,P213,4,15913,4
I15181,O05724,P369,2,32941,50
I15182,O05809,P430,2,48141,23
I15183,O07312,P492,3,28403,4
I15184,O06444,P072,1,15064,13
I15185,O08177,P286,5,2501,44
I15186,O02142,P424,5,45056,4
I15187,O09843,P268,1,27859,15
I15188,O03640,P138,4,27209,1
I15189,O02460,P013,4,10819,36
I15190,O03449,P068,4,4558,22
I15191,O08587,P191,3,30250,23
I15192,O08657,P207,4,29823,9
I15193,O00011,P082,2,8974,5
I15194,O05690,P213,1,542,5
I15195,O04429,P235,5,42222,46
I15196,O06725,P080,2,10446,28
I15197,O05539,P458,5,8065,20
I15198,O08443,P047,4,12375,0
I15199,O05751,P486,2,24254,38
I15200,O05715,P136,2,32331,26
I15201,O09669,P393,2,32655,17
I15202,O03031,P401,1,46659,0
I15203,O00494,P376,5,20169,32
I15204,O00064,P261,3,11030,49
I15205,O03410,P281,4,44591,0
I15206,O07554,P465,4,34776,30
I15207,O00660,P382,3,24704,13
I15208,O08112,P110,5,25106,14
I15209,O07674,P486,4,2478,8
I15210,O02390,P117,2,25883,15
I15211,O03018,P266,5,49402,15
I15212,O02284,P273,4,48353,16
I15213,O01973,P040,4,6099,6
I15214,O00969,P233,1,19320,3
I15215,O05562,P209,4,45582,25
I15216,O08848,P181,3,13443,7
I15217,O09878,P126,2,30950,30
I15218,O09100,P033,1,6656,28
I15219,O00897,P217,4,3412,40
I15220,O09598,P259,1,5747,24
I15221,O02136,P281,5,47048,10
I15222,O09624,P199,5,16466,42
I15223,O00831,P197,4,3245,36
I15224,O08575,P213,3,36566,21
I15225,O08238,P336,2,15062,39
I15226,O07577,P498,5,26119,49
I15227,O07973,P075,5,3808,28
I15228,O03157,P057,1,46196,37
I15229,O09669,P113,4,4480,17
I15230,O09626,P183,2,27463,37
I15231,O08357,P384,3,30261,15
I15232,O06638,P113,3,16863,14
I15233,O00919,P259,2,33434,2
I15234,O08639,P230,2,36380,6
I15235,O00681,P047,3,24780,38
I15236,O07476,P130,3,505,13
I15237,O07294,P443,3,42726,50
I15238,O09859,P330,3,41008,28
I15239,O04430,P198,5,47011,47
I15240,O08652,P161,5,38972,3
I15241,O08957,P071,4,12405,39
I15242,O01241,P491,2,251,45
I15243,O06042,P170,2,12061,11
I15244,O01815,P099,3,1152,18
I15245,O06575,P286,4,20005,14
I15246,O04753,P129,5,30621,23
I15247,O09448,P183,4,24404,28
I15248,O05535,P488,3,18400,13
